24,448,240,123,43,119,9 322,188,47,26,193,247,400,8 791,958,62,274,424,253,79,1 241,1 112,32,106,582,685,754,554,1 327,769,14 517,61,8 290,4 453,8 265,107,1 197,7 145,70,205,923,1 420,102,13 013,3 406,51,254,40,1 476,797,718,38,428,1 614,62,1 055,1 016,46,13 328,917,98,1 133,1 989,1 443,95,246,4 866,774,20 614,69,325,948,779,1 365,54 544,2 026,2 165,12 641,1 013,635,434,462,985,388,348,558,359,231,129,427,6 549,86 339,13 547,9 099,7 663,110,139
25,3 473,3 417,2 476,789,1 102,10 972,1 838,1 702,752,2 192,1 880,2 332,24 464,7 620,987,3 229,4 586,2 622,1 721,5 625,4 041,629,2 829,5 994,4 959,2 949,4 051,9 851,5 322,15 942,1 203,20 043,10 760,11 568,1 832,6 803,10 783,1 697,2 517,3 129,7 021,1 303,19 390,9 405,1 411,2 741,392,8 313,3 164,6 588,1 072,3 173,7 642,1 261,5 039,7 161,1 536,33 918,5 605,2 190,8 857,5 981,5 754,1 453,3 561,15 073,5 416,30 006,1 168,3 387,8 410,3 630,6 856,150 882,14 053,9 566,12 291,13 123,4 645,3 169,1 283,7 823,4 587,4 139,4 610,3 512,2 380,2 115,766,10 156,91 769,25 257,24 223,6 583,1 066,1 054
26,1 709,1 227,819,363,551,6 741,510,669,249,911,949,393,8 527,2 858,123,702,1 901,587,405,1 488,1 019,254,724,1 632,1 368,1 336,1 152,1 883,1 929,5 399,293,5 716,4 592,2 907,544,2 118,3 609,446,932,725,2 338,337,4 538,1 778,233,627,63,2 025,915,1 900,482,426,1 745,321,1 789,2 529,250,8 315,2 143,605,3 891,1 780,2 197,559,1 620,3 442,1 747,9 378,364,1 475,1 348,2 277,3 226,34 458,4 818,4 090,6 604,540,1 289,714,394,4 623,1 815,1 329,1 089,993,691,895,446,3 507,13 408,7 134,5 917,3 270,461,469
27,4 796,3 035,1 942,1 197,1 107,13 400,1 633,1 994,717,3 115,2 205,2 679,32 604,6 866,893,2 029,5 533,2 114,2 251,6 094,3 816,566,2 623,5 329,6 542,4 265,3 716,7 148,6 472,33 717,1 541,18 561,11 411,14 240,1 460,5 904,15 368,1 684,2 144,2 184,9 195,1 170,21 981,5 872,1 368,2 438,468,7 091,5 195,6 107,1 016,2 953,6 642,1 040,5 596,8 628,1 045,40 412,5 512,1 791,9 167,5 523,7 173,1 715,3 090,12 554,5 753,43 241,1 088,4 515,3 641,5 484,7 944,141 805,15 396,10 493,31 710,2 471,4 191,2 958,1 559,8 612,5 298,5 078,3 426,2 586,2 422,2 170,3 281,23 844,109 858,19 075,18 937,9 931,1 218,1 324
28,122,40,48,68,28,4 045,246,6,35,107,104,111,8 420,1 261,9,23,289,149,245,2 147,255,3,102,295,156,891,538,1 737,2 332,10 380,56,5 889,6 443,3 247,4,1 460,10 321,67,558,58,263,1,2 352,2 410,281,17,0,816,12,369,0,111,2 431,11,77,965,55,2 392,1 406,31,258,4 983,2 734,10,213,3 368,970,7 278,1,54,258,492,423,18 919,320,796,4 097,79,380,467,83,724,667,51,630,273,37,7,7,18 329,7 948,2 454,6 665,106,30,104
29,588,557,496,180,158,3 980,177,336,119,394,574,458,7 236,1 866,242,434,1 117,392,352,1 042,938,130,424,742,1 176,606,580,1 235,1 345,4 790,160,4 466,3 138,2 975,1 005,1 493,2 240,318,403,350,1 704,247,5 919,1 501,153,410,54,1 524,689,1 765,270,390,1 534,238,1 170,1 593,696,8 247,1 110,414,2 442,1 259,1 149,250,701,2 939,1 189,8 060,221,1 036,756,783,1 588,29 484,2 275,2 638,7 847,1 405,1 337,747,439,1 786,980,898,1 235,696,530,710,300,3 115,37 647,5 875,4 247,3 066,144,206
30,12 499,8 539,5 732,3 218,1 987,28 481,2 924,4 800,1 499,7 221,4 569,3 350,59 543,15 435,1 026,6 089,10 586,5 690,4 648,12 820,12 435,1 016,4 816,12 886,9 922,11 323,7 988,17 705,9 446,42 173,2 444,39 652,22 106,26 790,3 777,13 620,30 350,3 494,5 251,9 199,15 408,2 584,42 349,22 666,2 047,5 538,515,19 558,7 191,14 441,4 963,7 043,15 138,2 104,14 312,25 066,3 145,67 117,17 917,4 985,34 164,12 131,13 954,4 202,7 625,30 837,18 390,70 168,2 936,11 395,14 170,10 808,15 550,155 083,33 520,33 277,34 143,8 422,13 246,5 761,3 471,17 208,12 762,15 042,10 934,7 272,6 538,6 361,3 778,32 479,71 115,46 527,42 017,27 628,2 268,1 603
31,1 790,899,1 098,355,833,5 526,740,551,394,709,1 207,518,8 191,4 154,430,791,2 389,582,887,1 869,1 869,336,1 169,2 219,1 358,1 464,996,2 793,2 224,6 334,487,6 436,4 771,3 778,562,2 133,3 429,556,1 252,1 118,2 540,386,4 585,1 765,369,1 066,273,2 446,1 271,1 476,292,488,2 411,324,2 034,2 782,772,7 865,2 567,613,3 822,2 196,2 821,976,2 246,2 673,1 802,7 901,362,1 373,1 555,2 689,2 649,47 159,4 402,15 873,6 188,900,1 891,1 214,411,3 873,1 456,2 200,2 013,1 081,830,1 049,291,3 919,8 211,5 053,5 024,3 299,621,468
32,3 958,3 338,2 670,1 688,1 485,11 490,1 984,1 813,1 098,2 001,2 326,2 108,20 048,5 908,1 086,2 629,4 680,1 978,1 348,4 389,4 298,644,2 011,4 491,4 025,3 300,2 952,6 740,6 008,13 640,1 196,11 546,9 883,9 150,2 571,4 706,9 612,1 932,1 819,2 222,4 927,1 465,12 447,5 261,1 058,1 688,887,6 957,3 741,4 553,1 224,2 206,5 366,1 026,5 046,7 940,1 766,19 538,4 728,2 089,8 664,4 991,4 205,2 016,3 277,9 282,6 671,18 794,1 828,3 592,3 808,4 166,5 771,65 309,9 895,7 514,11 407,2 807,3 704,2 879,1 400,9 314,5 069,4 610,4 033,2 579,2 281,2 219,889,8 159,17 575,12 518,10 150,7 718,1 181,1 300
33,3 513,3 181,2 811,814,745,8 238,1 798,1 633,1 199,1 978,2 242,1 361,12 264,5 949,751,3 247,5 849,2 632,2 155,3 788,3 779,1 204,3 561,2 056,3 129,4 596,3 184,5 167,4 771,8 808,1 509,13 490,6 284,6 434,2 833,8 191,7 414,1 311,3 839,5 661,4 354,914,9 391,4 622,1 177,2 714,265,5 250,5 110,3 922,1 372,1 513,3 781,922,3 981,5 833,1 547,17 339,4 773,2 360,8 478,3 906,6 584,1 253,2 864,6 741,4 371,12 282,1 438,3 674,5 198,2 165,4 137,49 018,8 745,6 465,17 106,3 297,4 022,2 967,1 516,7 319,4 039,3 810,4 314,3 013,1 979,2 270,645,7 332,28 052,4 938,10 331,5 513,821,621
34,121,25,1,0,7,59,13,13,0,4,5,4,570,27,0,0,2,0,8,120,5,0,5,30,10,29,23,4,0,121,0,291,124,68,1,0,87,0,0,3,53,3,41,31,0,8,0,11,20,11,0,0,64,34,0,148,5,128,294,17,18,2,24,9,33,2 761,19,997,0,8,0,30,37,12 674,0,22,230,0,18,4,0,11,5,0,0,4,0,7,0,90,1 143,266,178,15,1,23
35,17 388,19 726,13 918,6 916,7 246,50 121,10 420,10 942,7 391,11 671,19 335,8 390,101 643,26 016,5 847,16 218,24 910,15 174,11 440,28 979,20 459,5 471,15 311,22 236,17 970,20 351,13 364,44 331,29 199,61 565,6 408,72 187,54 719,43 935,10 658,23 848,44 321,8 728,17 876,11 408,25 446,7 139,53 402,34 116,6 411,12 111,3 293,28 470,18 639,28 037,9 338,11 117,32 803,9 727,27 518,50 860,8 072,110 238,27 139,8 991,51 628,30 920,25 656,9 780,18 986,44 157,24 843,86 462,8 709,18 688,18 095,18 852,25 800,173 313,51 089,51 522,70 108,13 252,25 259,12 534,11 154,67 428,24 123,16 721,20 268,17 587,13 759,11 978,7 651,55 699,74 234,79 888,69 478,46 295,14 636,8 871
36,11 227,11 772,6 919,3 252,3 204,23 266,6 079,6 183,2 726,6 940,6 742,5 316,50 056,16 987,3 006,6 850,12 237,6 112,4 350,14 883,11 626,2 089,6 949,13 575,9 806,11 722,8 114,22 116,15 216,40 234,3 414,36 091,27 132,34 309,4 078,15 121,32 144,5 479,6 410,6 139,17 698,4 737,32 371,14 857,3 194,6 165,2 239,20 358,10 082,15 037,4 301,6 222,18 311,4 288,15 190,22 185,4 061,75 826,18 490,6 530,32 323,15 487,14 258,4 737,9 576,29 478,15 016,57 548,4 515,10 680,12 601,9 532,14 711,107 703,30 528,29 413,32 595,7 473,14 943,7 616,4 382,19 388,12 659,12 638,13 856,7 649,8 287,6 149,3 740,27 848,36 155,36 637,29 620,27 200,2 749,4 013
37,9 360,12 895,9 039,4 080,4 861,26 453,6 555,6 397,3 512,5 490,7 402,8 168,51 865,18 703,3 971,7 101,12 365,5 592,6 144,15 306,13 160,3 450,9 424,14 954,9 822,8 326,7 464,25 603,15 787,31 212,4 104,37 124,24 358,25 336,5 717,15 968,24 972,6 342,7 429,6 735,20 013,4 368,30 298,11 748,4 075,4 507,2 220,18 865,10 480,15 731,4 649,6 311,24 471,4 395,17 510,23 131,5 336,66 159,17 062,7 706,30 366,16 722,15 116,6 808,9 478,30 860,20 405,43 891,4 569,12 215,12 447,8 653,13 240,85 081,30 571,21 120,23 347,7 445,17 286,9 754,5 041,20 383,10 494,11 633,11 955,13 092,9 785,5 808,3 275,21 042,29 698,24 164,36 416,21 575,3 396,3 227
38,17 244,15 782,10 788,4 151,3 543,25 808,11 277,7 408,4 523,8 339,11 024,8 865,49 363,24 275,6 118,11 016,21 324,9 997,9 093,16 944,19 195,4 789,13 174,16 401,16 450,15 497,12 873,28 705,17 306,36 971,6 356,43 377,26 829,33 297,6 180,19 593,35 553,7 634,11 087,10 277,25 283,7 910,40 948,17 262,5 414,13 310,4 653,25 976,16 935,17 025,5 413,10 114,21 393,6 007,20 472,27 505,7 542,82 023,19 890,10 338,43 475,19 534,22 430,8 656,11 530,29 637,20 872,51 987,7 537,17 723,17 646,13 574,17 958,58 557,41 445,28 101,27 629,13 636,16 731,12 695,7 095,24 662,14 943,19 695,14 135,12 231,10 826,12 675,4 194,27 043,29 721,24 300,24 552,20 875,3 360,3 909
